Building ID,Project ID,Project Name,Program Group,Address,Borough,Postcode,Latitude,Longitude,Project Start Date,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Studio Units,1-BR Units,2-BR Units,3-BR+ Units,Counted Rental Units,Counted Homeownership Units
2511,67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,Multifamily Finance Program,1250 5 AVENUE,Manhattan,10029.0,40.7943,-73.949969,2018-09-28,0,46,13,0,0,0,9,18,32,59,0
804641,67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,Multifamily Finance Program,35 EAST 106 STREET,Manhattan,10029.0,40.7943,-73.949969,2018-09-28,0,49,10,0,0,0,9,18,32,59,0
804644,67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,Multifamily Finance Program,4 EAST 107 STREET,Manhattan,10029.0,40.7943,-73.949969,2018-09-28,0,146,18,0,0,0,41,68,55,164,0
805031,67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,Multifamily Finance Program,1590 MADISON AVENUE,Manhattan,10029.0,40.7943,-73.949969,2018-09-28,0,147,17,0,0,0,41,68,55,164,0
452,66805,TRIPLE HDFC.HPO.FY19,Multifamily Finance Program,2232 1 AVENUE,Manhattan,10029.0,40.79498,-73.93575,2018-09-27,0,0,8,0,0,0,0,8,0,8,0
502,66805,TRIPLE HDFC.HPO.FY19,Multifamily Finance Program,2295 1 AVENUE,Manhattan,10035.0,40.79757,-73.934671,2018-09-27,1,0,12,0,0,0,0,13,0,13,0
966644,66805,TRIPLE HDFC.HPO.FY19,Multifamily Finance Program,235 EAST 105 STREET,Manhattan,10029.0,40.79046,-73.943558,2018-09-27,0,0,35,8,4,3,22,23,0,48,0
948572,67855,319 GRAHAM AVENUE APARTMENTS,Multifamily Incentives Program,319 GRAHAM AVENUE,Brooklyn,11211.0,40.71364,-73.944557,2018-09-27,0,0,0,0,3,0,0,3,0,3,0
978367,67854,309 VAN SICLEN AVENUE,Multifamily Incentives Program,309 VAN SICLEN AVENUE,Brooklyn,11207.0,40.67234,-73.889937,2018-09-21,0,0,0,0,3,0,3,0,0,3,0
982562,66752,869 MYRTLE AVENUE,Multifamily Incentives Program,849 MYRTLE AVENUE,Brooklyn,11206.0,40.69573,-73.948381,2018-09-20,0,0,58,0,0,6,11,26,15,0,58
965995,67858,376 FRANKLIN AVENUE APARTMENTS,Multifamily Incentives Program,376 FRANKLIN AVENUE,Brooklyn,11238.0,40.68593,-73.956926,2018-09-20,0,0,4,0,0,0,4,0,0,4,0
958754,67852,3430 THIRD AVENUE,Multifamily Incentives Program,3434 3 AVENUE,Bronx,10456.0,40.82889,-73.906444,2018-09-19,0,0,0,0,4,3,1,0,0,4,0
853744,67872,1081 TIFFANY STREET APARTMENTS,Multifamily Incentives Program,1081 TIFFANY STREET,Bronx,10459.0,40.82572,-73.895129,2018-09-18,0,0,0,0,8,1,3,4,0,8,0
889657,67850,1520 PROSPECT PLACE APARTMENTS,Multifamily Incentives Program,1516 PROSPECT PLACE,Brooklyn,11213.0,40.67273,-73.926159,2018-09-17,0,0,0,0,3,3,0,0,0,3,0
319372,67869,209 KENT STREET APARTMENTS,Multifamily Incentives Program,209 KENT STREET,Brooklyn,11222.0,40.73131,-73.95234,2018-09-14,0,0,0,0,3,0,2,1,0,3,0
983949,67848,764 EAST 152ND STREET APARTMENTS,Multifamily Incentives Program,764 EAST 152 STREET,Bronx,10455.0,40.81548,-73.906655,2018-09-13,0,0,0,0,8,0,8,0,0,8,0
296279,67846,216 FREEMAN STREET APARTMENTS,Multifamily Incentives Program,216 FREEMAN STREET,Brooklyn,11222.0,40.73427,-73.952619,2018-09-11,0,0,0,0,9,0,4,5,0,9,0
952357,67857,69-17 38TH AVENUE APARTMENTS,Multifamily Incentives Program,69-17 38 AVENUE,Queens,11377.0,40.74722,-73.895736,2018-09-11,0,0,1,1,0,0,0,2,0,2,0
976698,67845,RUTLAND ROAD APARTMENTS,Multifamily Incentives Program,664 RUTLAND ROAD,Brooklyn,11203.0,40.65992,-73.938651,2018-09-10,0,0,0,0,3,0,1,2,0,3,0
976699,67845,RUTLAND ROAD APARTMENTS,Multifamily Incentives Program,668 RUTLAND ROAD,Brooklyn,11203.0,40.65992,-73.938561,2018-09-10,0,0,0,0,2,0,0,2,0,2,0
977715,67844,SOMERS APARTMENTS,Multifamily Incentives Program,62 SOMERS STREET,Brooklyn,11233.0,40.67873,-73.909648,2018-09-07,0,0,0,0,4,0,0,4,0,4,0
977716,67844,SOMERS APARTMENTS,Multifamily Incentives Program,66 SOMERS STREET,Brooklyn,11233.0,40.67874,-73.909521,2018-09-07,0,0,0,0,4,0,0,4,0,4,0
977961,67843,44 KENT STREET APARTMENTS,Multifamily Incentives Program,44 KENT STREET,Brooklyn,11222.0,40.7301,-73.959535,2018-09-06,0,0,0,0,13,3,3,7,0,13,0
62210,67842,1395 NELSON AVENUE APARTMENTS,Multifamily Incentives Program,1400 EDWARD L GRANT HIGHWAY,Bronx,10452.0,40.84231,-73.922306,2018-09-04,0,0,0,0,6,1,2,3,0,6,0
667071,67868,10-44 JACKSON AVENUE APARTMENTS,Multifamily Incentives Program,Oct-44 JACKSON AVENUE,Queens,,,,2018-08-31,0,0,0,0,3,1,2,0,0,3,0
41060,67840,303 WEST 137TH STREET APARTMENTS,Multifamily Incentives Program,303 WEST 137 STREET,Manhattan,10030.0,40.8182,-73.945984,2018-08-30,0,0,0,0,5,2,1,2,0,5,0
971542,67839,SUNNYSIDE POINT,Multifamily Incentives Program,47-18 GREENPOINT AVENUE,Queens,11104.0,40.74249,-73.917197,2018-08-29,0,0,0,0,3,0,1,2,0,3,0
60671,67838,915 DAWSON STREET APARTMENTS,Multifamily Incentives Program,915 DAWSON STREET,Bronx,10459.0,40.82047,-73.897294,2018-08-28,0,0,0,0,9,0,4,5,0,9,0
983311,67837,1764 UNION STREET APARTMENTS,Multifamily Incentives Program,1764 UNION STREET,Brooklyn,11213.0,40.66748,-73.929413,2018-08-27,0,0,0,0,6,1,3,2,0,6,0
984916,67836,682 CHAUNCEY STREET APARTMENTS,Multifamily Incentives Program,682 CHAUNCEY STREET,Brooklyn,11207.0,40.68424,-73.908299,2018-08-24,0,0,0,0,3,0,0,3,0,3,0
966850,67835,GLASSWORKS APARTMENTS,Multifamily Incentives Program,336 HIMROD STREET,Brooklyn,11237.0,40.70227,-73.917283,2018-08-23,0,0,0,0,19,3,6,10,0,19,0
210779,67834,GLORIA BLEECKER,Multifamily Incentives Program,387 BLEECKER STREET,Brooklyn,11237.0,40.70238,-73.914434,2018-08-22,0,0,0,0,6,0,3,3,0,6,0
966856,67751,24 FORD STREET,Multifamily Incentives Program,24 FORD STREET,Brooklyn,11213.0,40.66537,-73.929595,2018-08-17,0,0,10,0,0,2,3,5,0,10,0
343376,67750,1051 NEW YORK AVENUE,Multifamily Incentives Program,1051 NEW YORK AVENUE,Brooklyn,11203.0,40.64763,-73.946011,2018-08-15,0,0,0,0,3,0,3,0,0,3,0
396354,67748,523 WILLOUGHBY AVENUE APARTMENTS,Multifamily Incentives Program,523 WILLOUGHBY AVENUE,Brooklyn,11206.0,40.69419,-73.948425,2018-08-14,0,0,0,0,3,0,1,2,0,3,0
986777,67747,830 FLATBUSH AVENUE APARTMENTS,Multifamily Incentives Program,830 FLATBUSH AVENUE,Brooklyn,11226.0,40.65227,-73.959521,2018-08-13,0,0,0,0,6,0,3,3,0,6,0
972199,67745,126 BOERUM STREET APARTMENTS,Multifamily Incentives Program,126 BOERUM STREET,Brooklyn,11206.0,40.70558,-73.943839,2018-08-10,0,0,2,0,0,0,2,0,0,2,0
340504,67743,1157 MYRTLE AVENUE APARTMENTS,Multifamily Incentives Program,1157 MYRTLE AVENUE,Brooklyn,11206.0,40.69723,-73.934679,2018-08-08,0,0,0,0,3,0,0,1,2,3,0
982041,67742,M TOWER,Multifamily Incentives Program,1930 AVENUE M,Brooklyn,11230.0,40.61825,-73.955292,2018-08-06,0,0,0,0,15,4,5,6,0,15,0
952330,67741,682 BUSHWICK AVENUE,Multifamily Incentives Program,682 BUSHWICK AVENUE,Brooklyn,11221.0,40.69675,-73.93191,2018-07-27,0,0,5,0,0,0,2,3,0,5,0
378861,53010,BSDC 233 STUYVESANT AVE HDFC.PLP.FY18,Multifamily Finance Program,233 STUYVESANT AVENUE,Brooklyn,11221.0,40.68667,-73.932504,2018-07-25,2,0,1,5,0,0,8,0,0,8,0
19792,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,118 EAST 117 STREET,Manhattan,10035.0,40.79948,-73.942142,2018-07-18,0,0,0,0,4,0,0,0,4,0,4
19982,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,217 EAST 118 STREET,Manhattan,10035.0,40.79908,-73.938068,2018-07-18,0,0,0,0,3,0,0,0,3,0,3
19983,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,219 EAST 118 STREET,Manhattan,10035.0,40.79905,-73.938007,2018-07-18,0,0,0,0,3,0,0,0,3,0,3
20052,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,425 EAST 118 STREET,Manhattan,10035.0,40.79706,-73.933284,2018-07-18,0,0,0,0,3,0,0,0,3,0,3
20183,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,345 EAST 119 STREET,Manhattan,10035.0,40.79841,-73.934529,2018-07-18,0,0,0,0,4,0,0,0,4,0,4
20205,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,424 EAST 119 STREET,Manhattan,10035.0,40.7973,-73.933082,2018-07-18,0,0,0,0,2,0,0,0,2,0,2
20257,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,215 EAST 120 STREET,Manhattan,10035.0,40.80038,-73.937265,2018-07-18,0,0,0,0,3,0,0,0,3,0,3
20283,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,328 EAST 120 STREET,Manhattan,10035.0,40.79885,-73.934825,2018-07-18,0,0,0,0,3,0,0,0,3,0,3
20685,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,38 EAST 126 STREET,Manhattan,10035.0,40.80633,-73.9405,2018-07-18,0,0,0,0,3,0,0,0,3,0,3
24788,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,Multifamily Finance Program,50 EAST 127 STREET,Manhattan,10035.0,40.80683,-73.93952,2018-07-18,0,0,0,0,4,0,0,0,4,0,4
984045,67740,"FREEMAN CORNER APARTMENTS, THE",Multifamily Incentives Program,215 FREEMAN STREET,Brooklyn,11222.0,40.73491,-73.952882,2018-07-18,0,0,0,0,8,0,4,4,0,8,0
970660,67739,20 JEFFERSON STREET APARTMENTS,Multifamily Incentives Program,20 JEFFERSON STREET,Brooklyn,11206.0,40.69752,-73.934415,2018-07-17,0,0,0,0,3,0,1,2,0,3,0
986856,67738,197 FREEMAN STREET,Multifamily Incentives Program,197 FREEMAN STREET,Brooklyn,11222.0,40.73478,-73.95373,2018-07-16,0,0,0,0,6,1,2,3,0,6,0
983705,66569,975 LIBERTY AVENUE,Multifamily Incentives Program,975 LIBERTY AVENUE,Brooklyn,11208.0,40.67799,-73.873592,2018-07-13,0,5,5,0,3,0,6,7,0,13,0
47591,67737,2953 BARNES AVENUE APARTMENTS,Multifamily Incentives Program,2953 BARNES AVENUE,Bronx,10467.0,40.86917,-73.863694,2018-07-13,0,0,0,0,5,0,2,3,0,5,0
270214,65337,332 EAST 54TH STREET.GHPP.FY19,Multifamily Finance Program,332 EAST 54 STREET,Brooklyn,11203.0,40.65058,-73.926533,2018-07-12,0,4,15,0,0,0,13,6,0,19,0
776615,50815,BUCKINGHAM - 2044 RICHMOND TERR - RESILIENCY,Multifamily Finance Program,2044 RICHMOND TERRACE,Staten Island,10302.0,40.6402,-74.131446,2018-07-11,36,0,0,0,0,36,0,0,0,36,0
968130,67736,894 BUSHWICK AVENUE,Multifamily Incentives Program,894 BUSHWICK AVENUE,Brooklyn,11221.0,40.69329,-73.925523,2018-07-11,0,0,4,0,0,0,2,2,0,4,0
966853,67735,12 FORD STREET,Multifamily Incentives Program,12 FORD STREET,Brooklyn,11213.0,40.66565,-73.929646,2018-07-10,0,0,10,0,0,2,3,5,0,10,0
956113,67734,618 BUSHWICK AVENUE,Multifamily Incentives Program,618 BUSHWICK AVENUE,Brooklyn,11206.0,40.69784,-73.933932,2018-07-06,0,0,0,0,30,2,16,12,0,30,0
984321,67732,37 MONTROSE AVENUE,Multifamily Incentives Program,37 MONTROSE AVENUE,Brooklyn,11206.0,40.70704,-73.948736,2018-07-05,0,0,0,0,3,0,3,0,0,3,0
966857,67733,516 WEST 162 STREET,Multifamily Incentives Program,516 WEST 162 STREET,Manhattan,10032.0,40.83622,-73.940925,2018-07-05,0,0,0,0,6,0,5,1,0,6,0
11559,63811,EAST VILLAGE I HDFC.HUDMF.FY18,Multifamily Finance Program,364 EAST 10 STREET,Manhattan,10009.0,40.7262,-73.978901,2018-07-02,40,4,0,1,0,0,21,9,16,46,0
11571,63811,EAST VILLAGE I HDFC.HUDMF.FY18,Multifamily Finance Program,384 EAST 10 STREET,Manhattan,10009.0,40.72592,-73.97823,2018-07-02,35,4,5,0,0,0,13,19,13,45,0
804313,63811,EAST VILLAGE I HDFC.HUDMF.FY18,Multifamily Finance Program,355 EAST 10 STREET,Manhattan,10009.0,40.72673,-73.979031,2018-07-02,30,2,0,0,1,0,6,13,14,33,0
804335,63811,EAST VILLAGE I HDFC.HUDMF.FY18,Multifamily Finance Program,610 EAST 11 STREET,Manhattan,10009.0,40.72697,-73.978858,2018-07-02,20,6,1,1,0,0,5,10,13,28,0
19794,66723,JAMIES PLACE HDFC. HUDMF. FY18,Multifamily Finance Program,127 EAST 117 STREET,Manhattan,10035.0,40.79967,-73.94143,2018-07-02,27,4,2,1,0,5,6,12,12,35,0
19956,66723,JAMIES PLACE HDFC. HUDMF. FY18,Multifamily Finance Program,126 EAST 118 STREET,Manhattan,10035.0,40.79991,-73.941228,2018-07-02,14,3,1,0,0,0,2,5,11,18,0
20113,66723,JAMIES PLACE HDFC. HUDMF. FY18,Multifamily Finance Program,101 EAST 119 STREET,Manhattan,10035.0,40.80124,-73.941349,2018-07-02,27,5,1,0,0,0,10,7,16,33,0
20120,66723,JAMIES PLACE HDFC. HUDMF. FY18,Multifamily Finance Program,115 EAST 119 STREET,Manhattan,10035.0,40.80111,-73.940945,2018-07-02,13,4,3,0,0,0,6,4,10,20,0
20125,66723,JAMIES PLACE HDFC. HUDMF. FY18,Multifamily Finance Program,132 EAST 119 STREET,Manhattan,10035.0,40.80057,-73.940833,2018-07-02,16,2,1,0,0,0,5,6,9,20,0
26982,66836,INWOOD HOUSING HDFC.HUDMF.FY18,Multifamily Finance Program,10 POST AVENUE,Manhattan,10034.0,40.86313,-73.924831,2018-07-02,73,14,3,4,0,0,63,30,2,95,0
5605,66911,HUDSON PIERS HDFC.HUDMF.FY18,Multifamily Finance Program,1626 AMSTERDAM AVENUE,Manhattan,10031.0,40.82251,-73.950002,2018-07-02,21,4,2,2,0,0,14,10,5,29,0
5608,66911,HUDSON PIERS HDFC.HUDMF.FY18,Multifamily Finance Program,1640 AMSTERDAM AVENUE,Manhattan,10031.0,40.82298,-73.949662,2018-07-02,44,4,3,3,0,0,34,20,0,54,0
223407,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,88 COFFEY STREET,Brooklyn,11231.0,40.67579,-74.013076,2018-07-02,0,0,2,0,0,0,0,0,2,2,0
223410,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,92 COFFEY STREET,Brooklyn,11231.0,40.67591,-74.013242,2018-07-02,0,1,0,0,1,0,0,0,2,2,0
235151,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,9 DWIGHT STREET,Brooklyn,11231.0,40.67816,-74.006252,2018-07-02,1,1,0,0,0,0,0,0,2,2,0
387428,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,71 VISITATION PLACE,Brooklyn,11231.0,40.6786,-74.009612,2018-07-02,2,0,0,0,0,0,0,2,0,2,0
387430,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,81 VISITATION PLACE,Brooklyn,11231.0,40.67877,-74.009857,2018-07-02,0,1,1,0,0,0,0,2,0,2,0
387435,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,89 VISITATION PLACE,Brooklyn,11231.0,40.67895,-74.010127,2018-07-02,0,1,1,0,0,0,0,0,2,2,0
814538,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,75 VISITATION PLACE,Brooklyn,11231.0,40.6786,-74.009612,2018-07-02,0,0,0,0,2,0,0,0,2,2,0
814539,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,77 VISITATION PLACE,Brooklyn,11231.0,40.6786,-74.009612,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
814540,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,79 VISITATION PLACE,Brooklyn,11231.0,40.6786,-74.009612,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
814541,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,85 VISITATION PLACE,Brooklyn,11231.0,40.67877,-74.009857,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
814542,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,87 VISITATION PLACE,Brooklyn,11231.0,40.67877,-74.009857,2018-07-02,1,0,0,0,1,0,0,0,2,2,0
814543,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,93 VISITATION PLACE,Brooklyn,11231.0,40.67895,-74.010127,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
814544,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,97 VISITATION PLACE,Brooklyn,11231.0,40.67895,-74.010127,2018-07-02,0,0,1,0,1,0,0,0,2,2,0
814545,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,95 VISITATION PLACE,Brooklyn,11231.0,40.67895,-74.010127,2018-07-02,1,0,1,0,0,0,0,0,2,2,0
890385,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,99 VISITATION PLACE,Brooklyn,11231.0,40.67895,-74.010127,2018-07-02,1,0,1,0,0,0,0,2,0,2,0
890464,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,73 VISITATION PLACE,Brooklyn,11231.0,40.6786,-74.009612,2018-07-02,1,0,1,0,0,0,0,0,2,2,0
890469,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,83 VISITATION PLACE,Brooklyn,11231.0,40.67877,-74.009857,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890483,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,91 VISITATION PLACE,Brooklyn,11231.0,40.67895,-74.010127,2018-07-02,1,0,1,0,0,0,0,0,2,2,0
890492,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,15 DWIGHT STREET,Brooklyn,11231.0,40.67816,-74.006252,2018-07-02,1,1,0,0,0,0,0,0,2,2,0
890495,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,17 DWIGHT STREET,Brooklyn,11231.0,40.67816,-74.006252,2018-07-02,1,0,0,0,1,0,0,0,2,2,0
890499,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,19 DWIGHT STREET,Brooklyn,11231.0,40.67816,-74.006252,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890505,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,13 DWIGHT STREET,Brooklyn,11231.0,40.67816,-74.006252,2018-07-02,1,1,0,0,0,0,0,0,2,2,0
890510,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,86 COFFEY STREET,Brooklyn,11231.0,40.67579,-74.013076,2018-07-02,2,0,0,0,0,0,0,2,0,2,0
890552,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,90A COFFEY STREET,Brooklyn,11231.0,40.67579,-74.013076,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890581,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,2 VERONA STREET,Brooklyn,11231.0,,,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890654,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,4 VERONA STREET,Brooklyn,11231.0,,,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890655,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,6 VERONA STREET,Brooklyn,11231.0,,,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890656,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,10 VERONA STREET,Brooklyn,11231.0,,,2018-07-02,2,0,0,0,0,0,0,0,2,2,0
890657,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,12 VERONA STREET,Brooklyn,11231.0,,,2018-07-02,2,0,0,0,0,0,0,2,0,2,0
890658,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,94 COFFEY STREET,Brooklyn,11231.0,40.67591,-74.013242,2018-07-02,1,0,1,0,0,0,0,2,0,2,0
895394,66985,RED HOOK GARDENS-ARTICLE XI,Multifamily Incentives Program,88 1/2 COFFEY STREET,Brooklyn,11231.0,40.67579,-74.013076,2018-07-02,0,2,0,0,0,0,0,0,2,2,0
927152,51867,THE ROBESON,Multifamily Finance Program,100 WEST 131 STREET,Manhattan,10027.0,40.81162,-73.943157,2018-06-29,0,16,24,0,38,16,25,32,6,79,0
5738,52986,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,Multifamily Finance Program,1990 AMSTERDAM AVENUE,Manhattan,10032.0,40.83408,-73.941516,2018-06-29,20,3,1,0,0,0,0,15,10,25,0
42862,52986,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,Multifamily Finance Program,531 WEST 160 STREET,Manhattan,10032.0,40.83556,-73.942056,2018-06-29,6,11,3,0,0,0,0,20,0,20,0
42869,52986,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,Multifamily Finance Program,547 WEST 160 STREET,Manhattan,10032.0,40.83579,-73.942616,2018-06-29,4,14,2,0,0,0,0,20,0,20,0
328793,59107,LA CABANA HOUSES,Multifamily Finance Program,391 LORIMER STREET,Brooklyn,11206.0,40.70861,-73.948955,2018-06-29,59,7,4,0,0,0,21,15,35,71,0
328801,59107,LA CABANA HOUSES,Multifamily Finance Program,417 LORIMER STREET,Brooklyn,11206.0,40.70933,-73.948936,2018-06-29,40,5,3,0,0,0,16,9,23,48,0
380885,59107,LA CABANA HOUSES,Multifamily Finance Program,16 TEN EYCK STREET,Brooklyn,11206.0,40.70926,-73.949733,2018-06-29,41,4,2,1,0,0,16,9,23,48,0
1000088,63761,168TH STREET GARAGE,Multifamily Finance Program,92-23 168 STREET,Queens,11433.0,40.70559,-73.791666,2018-06-29,20,39,193,134,0,38,160,165,24,387,0
984726,63763,CONEY ISLAND PHASE 1 (L&M),Multifamily Finance Program,2926 WEST 19 STREET,Brooklyn,11224.0,40.57573,-73.986242,2018-06-29,90,89,244,22,0,113,175,121,37,446,0
51117,65363,LAFAYETTE MORRISON APARTMENTS,Multifamily Incentives Program,820 BOYNTON AVENUE,Bronx,10473.0,40.82026,-73.875577,2018-06-29,4,189,21,4,4,0,38,147,37,0,222
806311,65363,LAFAYETTE MORRISON APARTMENTS,Multifamily Incentives Program,880 BOYNTON AVENUE,Bronx,10473.0,40.82134,-73.875835,2018-06-29,2,197,16,6,5,0,38,152,36,0,226
806847,65363,LAFAYETTE MORRISON APARTMENTS,Multifamily Incentives Program,825 MORRISON AVENUE,Bronx,10473.0,40.82057,-73.873227,2018-06-29,3,206,12,4,1,0,37,151,38,0,226
806848,65363,LAFAYETTE MORRISON APARTMENTS,Multifamily Incentives Program,875 MORRISON AVENUE,Bronx,10473.0,40.82166,-73.873486,2018-06-29,5,205,13,0,3,0,38,151,37,0,226
28125,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,45 ST NICHOLAS AVENUE,Manhattan,10026.0,40.80014,-73.952854,2018-06-29,2,9,1,0,0,0,0,0,12,12,0
38571,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,281 WEST 118 STREET,Manhattan,10026.0,40.80573,-73.95384,2018-06-29,1,6,3,0,0,1,1,8,0,10,0
40514,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,30 WEST 132 STREET,Manhattan,10037.0,40.81113,-73.94034,2018-06-29,2,6,2,0,0,0,0,0,10,10,0
41278,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,118 WEST 139 STREET,Manhattan,10030.0,40.81699,-73.940407,2018-06-29,2,7,1,0,0,0,0,0,10,10,0
41279,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,120 WEST 139 STREET,Manhattan,10030.0,40.81702,-73.94049,2018-06-29,1,5,13,0,0,10,0,10,0,20,0
41280,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,122 WEST 139 STREET,Manhattan,10030.0,40.81706,-73.94057,2018-06-29,0,8,12,0,0,10,0,10,0,20,0
27322,65374,TMN209G-2 - 640 RIVERSIDE,Multifamily Finance Program,640 RIVERSIDE DRIVE,Manhattan,10031.0,40.82476,-73.953801,2018-06-29,0,0,98,34,0,6,56,50,21,133,0
197456,65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",Multifamily Finance Program,3020 AVENUE Y,Brooklyn,11235.0,40.59136,-73.936295,2018-06-29,119,0,0,0,0,8,16,64,31,0,119
807684,65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",Multifamily Finance Program,2525 BATCHELDER STREET,Brooklyn,11235.0,40.59136,-73.936295,2018-06-29,118,0,0,0,0,8,16,64,31,0,119
807685,65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",Multifamily Finance Program,2533 BATCHELDER STREET,Brooklyn,11235.0,40.59136,-73.936295,2018-06-29,119,0,0,0,0,8,16,64,31,0,119
60470,65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,Multifamily Finance Program,2055 DAVIDSON AVENUE,Bronx,10453.0,40.8542,-73.908484,2018-06-29,4,13,2,0,0,0,0,7,13,20,0
60471,65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,Multifamily Finance Program,2059 DAVIDSON AVENUE,Bronx,10453.0,40.85433,-73.908361,2018-06-29,2,17,1,0,0,0,0,7,13,20,0
74440,65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,Multifamily Finance Program,65 EAST TREMONT AVENUE,Bronx,10453.0,40.85112,-73.90778,2018-06-29,1,13,0,0,0,0,0,0,15,15,0
97431,65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,Multifamily Finance Program,1870 MORRIS AVENUE,Bronx,10453.0,40.8486,-73.908191,2018-06-29,0,17,8,0,0,0,14,10,1,25,0
97435,65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,Multifamily Finance Program,1910 MORRIS AVENUE,Bronx,10453.0,40.85,-73.907589,2018-06-29,0,8,4,0,0,5,0,4,4,13,0
119101,65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,Multifamily Finance Program,1982 WALTON AVENUE,Bronx,10453.0,40.85182,-73.907598,2018-06-29,0,24,11,0,0,5,22,10,0,37,0
